Codigo IBGE;IDADE;SEXO;COR;homic;Nome;IDH;Populacao
330475;4;1;2;11;S_ Francisco de Itabapoana;0,639;291
330475;4;1;3;0;S_ Francisco de Itabapoana;0,639;1344
330475;5;0;1;1;S_ Francisco de Itabapoana;0,639;1443
330475;5;0;2;0;S_ Francisco de Itabapoana;0,639;248
330475;5;0;3;0;S_ Francisco de Itabapoana;0,639;1141
330475;5;1;1;3;S_ Francisco de Itabapoana;0,639;1300
330475;5;1;2;3;S_ Francisco de Itabapoana;0,639;275
330475;5;1;3;0;S_ Francisco de Itabapoana;0,639;1142
330475;6;0;1;0;S_ Francisco de Itabapoana;0,639;1027
330475;6;0;2;0;S_ Francisco de Itabapoana;0,639;180
330475;6;0;3;0;S_ Francisco de Itabapoana;0,639;853
330475;6;1;1;0;S_ Francisco de Itabapoana;0,639;1048
330475;6;1;2;3;S_ Francisco de Itabapoana;0,639;208
330475;6;1;3;0;S_ Francisco de Itabapoana;0,639;947
330475;7;0;1;0;S_ Francisco de Itabapoana;0,639;685
330475;7;0;2;0;S_ Francisco de Itabapoana;0,639;136
330475;7;0;3;0;S_ Francisco de Itabapoana;0,639;545
330475;7;1;1;0;S_ Francisco de Itabapoana;0,639;630
330475;7;1;2;0;S_ Francisco de Itabapoana;0,639;127
330475;7;1;3;0;S_ Francisco de Itabapoana;0,639;616
330475;8;0;1;0;S_ Francisco de Itabapoana;0,639;429
330475;8;0;2;0;S_ Francisco de Itabapoana;0,639;83
330475;8;0;3;0;S_ Francisco de Itabapoana;0,639;275
330475;8;1;1;1;S_ Francisco de Itabapoana;0,639;404
330475;8;1;2;0;S_ Francisco de Itabapoana;0,639;90
330475;8;1;3;0;S_ Francisco de Itabapoana;0,639;317
330475;9;0;1;0;S_ Francisco de Itabapoana;0,639;155
330475;9;0;2;0;S_ Francisco de Itabapoana;0,639;31
330475;9;0;3;0;S_ Francisco de Itabapoana;0,639;125
330475;9;1;1;0;S_ Francisco de Itabapoana;0,639;145
330475;9;1;2;0;S_ Francisco de Itabapoana;0,639;24
330475;9;1;3;0;S_ Francisco de Itabapoana;0,639;95
330475;10;0;1;0;S_ Francisco de Itabapoana;0,639;30
330475;10;0;2;0;S_ Francisco de Itabapoana;0,639;11
330475;10;0;3;0;S_ Francisco de Itabapoana;0,639;32
330475;10;1;1;0;S_ Francisco de Itabapoana;0,639;27
330475;10;1;2;0;S_ Francisco de Itabapoana;0,639;3
330475;10;1;3;0;S_ Francisco de Itabapoana;0,639;13
330490;1;0;1;1;S_ Gonퟡlo;0,739;28324
330490;1;0;2;1;S_ Gonퟡlo;0,739;5312
330490;1;0;3;0;S_ Gonퟡlo;0,739;28335
330490;1;1;1;2;S_ Gonퟡlo;0,739;27981
330490;1;1;2;0;S_ Gonퟡlo;0,739;5772
330490;1;1;3;0;S_ Gonퟡlo;0,739;29193
330490;2;0;1;5;S_ Gonퟡlo;0,739;32456
330490;2;0;2;8;S_ Gonퟡlo;0,739;8770
330490;2;0;3;0;S_ Gonퟡlo;0,739;38444
330490;2;1;1;67;S_ Gonퟡlo;0,739;31287
330490;2;1;2;217;S_ Gonퟡlo;0,739;9408
330490;2;1;3;0;S_ Gonퟡlo;0,739;39556
330490;3;0;1;5;S_ Gonퟡlo;0,739;37571
330490;3;0;2;12;S_ Gonퟡlo;0,739;10358
330490;3;0;3;0;S_ Gonퟡlo;0,739;38457
330490;3;1;1;114;S_ Gonퟡlo;0,739;33787
330490;3;1;2;364;S_ Gonퟡlo;0,739;10208
330490;3;1;3;1;S_ Gonퟡlo;0,739;36082
330490;4;0;1;2;S_ Gonퟡlo;0,739;36905
330490;4;0;2;16;S_ Gonퟡlo;0,739;11003
330490;4;0;3;0;S_ Gonퟡlo;0,739;38255
330490;4;1;1;74;S_ Gonퟡlo;0,739;32758
330490;4;1;2;170;S_ Gonퟡlo;0,739;10941
330490;4;1;3;0;S_ Gonퟡlo;0,739;35512
330490;5;0;1;1;S_ Gonퟡlo;0,739;34286
330490;5;0;2;4;S_ Gonퟡlo;0,739;10238
330490;5;0;3;0;S_ Gonퟡlo;0,739;33090
330490;5;1;1;41;S_ Gonퟡlo;0,739;29364
330490;5;1;2;84;S_ Gonퟡlo;0,739;9771
330490;5;1;3;0;S_ Gonퟡlo;0,739;30570
330490;6;0;1;0;S_ Gonퟡlo;0,739;28292
330490;6;0;2;4;S_ Gonퟡlo;0,739;8365
330490;6;0;3;0;S_ Gonퟡlo;0,739;25778
330490;6;1;1;21;S_ Gonퟡlo;0,739;23426
330490;6;1;2;27;S_ Gonퟡlo;0,739;7273
330490;6;1;3;0;S_ Gonퟡlo;0,739;22282
330490;7;0;1;1;S_ Gonퟡlo;0,739;18141
330490;7;0;2;3;S_ Gonퟡlo;0,739;5295
330490;7;0;3;0;S_ Gonퟡlo;0,739;15581
330490;7;1;1;11;S_ Gonퟡlo;0,739;14133
330490;7;1;2;10;S_ Gonퟡlo;0,739;3990
330490;7;1;3;0;S_ Gonퟡlo;0,739;12463
330490;8;0;1;1;S_ Gonퟡlo;0,739;10887
330490;8;0;2;0;S_ Gonퟡlo;0,739;2840
330490;8;0;3;0;S_ Gonퟡlo;0,739;7955
330490;8;1;1;4;S_ Gonퟡlo;0,739;7384
330490;8;1;2;5;S_ Gonퟡlo;0,739;1738
330490;8;1;3;0;S_ Gonퟡlo;0,739;5471
330490;9;0;1;0;S_ Gonퟡlo;0,739;4503
330490;9;0;2;0;S_ Gonퟡlo;0,739;1009
330490;9;0;3;0;S_ Gonퟡlo;0,739;2707
330490;9;1;1;1;S_ Gonퟡlo;0,739;2408
330490;9;1;2;0;S_ Gonퟡlo;0,739;460
330490;9;1;3;0;S_ Gonퟡlo;0,739;1513
330490;10;0;1;0;S_ Gonퟡlo;0,739;651
330490;10;0;2;0;S_ Gonퟡlo;0,739;137
330490;10;0;3;0;S_ Gonퟡlo;0,739;443
330490;10;1;1;0;S_ Gonퟡlo;0,739;269
330490;10;1;2;1;S_ Gonퟡlo;0,739;61
330490;10;1;3;0;S_ Gonퟡlo;0,739;168
330500;1;0;1;0;S_ Jo_ da Barra;0,671;1495
330500;1;0;2;0;S_ Jo_ da Barra;0,671;67
330500;1;0;3;0;S_ Jo_ da Barra;0,671;605
330500;1;1;1;0;S_ Jo_ da Barra;0,671;1491
330500;1;1;2;0;S_ Jo_ da Barra;0,671;61
330500;1;1;3;0;S_ Jo_ da Barra;0,671;617
330500;2;0;1;0;S_ Jo_ da Barra;0,671;1775
330500;2;0;2;0;S_ Jo_ da Barra;0,671;116
330500;2;0;3;0;S_ Jo_ da Barra;0,671;855
330500;2;1;1;3;S_ Jo_ da Barra;0,671;1709
330500;2;1;2;4;S_ Jo_ da Barra;0,671;135
330500;2;1;3;0;S_ Jo_ da Barra;0,671;907
330500;3;0;1;0;S_ Jo_ da Barra;0,671;1745
330500;3;0;2;2;S_ Jo_ da Barra;0,671;139
330500;3;0;3;0;S_ Jo_ da Barra;0,671;754
330500;3;1;1;7;S_ Jo_ da Barra;0,671;1805
330500;3;1;2;10;S_ Jo_ da Barra;0,671;150
330500;3;1;3;0;S_ Jo_ da Barra;0,671;831
330500;4;0;1;1;S_ Jo_ da Barra;0,671;1590
330500;4;0;2;0;S_ Jo_ da Barra;0,671;124
330500;4;0;3;0;S_ Jo_ da Barra;0,671;686
330500;4;1;1;9;S_ Jo_ da Barra;0,671;1507
330500;4;1;2;2;S_ Jo_ da Barra;0,671;152
330500;4;1;3;0;S_ Jo_ da Barra;0,671;731
330500;5;0;1;2;S_ Jo_ da Barra;0,671;1591
330500;5;0;2;0;S_ Jo_ da Barra;0,671;123
330500;5;0;3;0;S_ Jo_ da Barra;0,671;677
330500;5;1;1;4;S_ Jo_ da Barra;0,671;1453
330500;5;1;2;3;S_ Jo_ da Barra;0,671;139
330500;5;1;3;0;S_ Jo_ da Barra;0,671;673
330500;6;0;1;0;S_ Jo_ da Barra;0,671;1235
330500;6;0;2;0;S_ Jo_ da Barra;0,671;110
330500;6;0;3;0;S_ Jo_ da Barra;0,671;511
330500;6;1;1;2;S_ Jo_ da Barra;0,671;1157
330500;6;1;2;0;S_ Jo_ da Barra;0,671;115
330500;6;1;3;0;S_ Jo_ da Barra;0,671;530
330500;7;0;1;0;S_ Jo_ da Barra;0,671;944
330500;7;0;2;0;S_ Jo_ da Barra;0,671;64
330500;7;0;3;0;S_ Jo_ da Barra;0,671;323
330500;7;1;1;1;S_ Jo_ da Barra;0,671;807
330500;7;1;2;0;S_ Jo_ da Barra;0,671;61
330500;7;1;3;0;S_ Jo_ da Barra;0,671;336
330500;8;0;1;0;S_ Jo_ da Barra;0,671;511
330500;8;0;2;0;S_ Jo_ da Barra;0,671;29
330500;8;0;3;0;S_ Jo_ da Barra;0,671;159
330500;8;1;1;0;S_ Jo_ da Barra;0,671;448
330500;8;1;2;0;S_ Jo_ da Barra;0,671;25
330500;8;1;3;0;S_ Jo_ da Barra;0,671;171
330500;9;0;1;0;S_ Jo_ da Barra;0,671;176
330500;9;0;2;0;S_ Jo_ da Barra;0,671;12
330500;9;0;3;0;S_ Jo_ da Barra;0,671;42
330500;9;1;1;0;S_ Jo_ da Barra;0,671;141
330500;9;1;2;0;S_ Jo_ da Barra;0,671;8
330500;9;1;3;0;S_ Jo_ da Barra;0,671;50
330500;10;0;1;0;S_ Jo_ da Barra;0,671;48
330500;10;0;2;0;S_ Jo_ da Barra;0,671;0
330500;10;0;3;0;S_ Jo_ da Barra;0,671;9
330500;10;1;1;0;S_ Jo_ da Barra;0,671;14
330500;10;1;2;0;S_ Jo_ da Barra;0,671;1
330500;10;1;3;0;S_ Jo_ da Barra;0,671;2
330510;1;0;1;0;S_ Jo_ de Meriti;0,719;11786
330510;1;0;2;0;S_ Jo_ de Meriti;0,719;3548
330510;1;0;3;0;S_ Jo_ de Meriti;0,719;15956
330510;1;1;1;0;S_ Jo_ de Meriti;0,719;11772
330510;1;1;2;1;S_ Jo_ de Meriti;0,719;3796
330510;1;1;3;0;S_ Jo_ de Meriti;0,719;16923
330510;2;0;1;2;S_ Jo_ de Meriti;0,719;13012
330510;2;0;2;4;S_ Jo_ de Meriti;0,719;5764
330510;2;0;3;0;S_ Jo_ de Meriti;0,719;20661
330510;2;1;1;18;S_ Jo_ de Meriti;0,719;12815
330510;2;1;2;110;S_ Jo_ de Meriti;0,719;5932
330510;2;1;3;0;S_ Jo_ de Meriti;0,719;21169
330510;3;0;1;1;S_ Jo_ de Meriti;0,719;13521
330510;3;0;2;12;S_ Jo_ de Meriti;0,719;6242
330510;3;0;3;0;S_ Jo_ de Meriti;0,719;19211
330510;3;1;1;53;S_ Jo_ de Meriti;0,719;12256
330510;3;1;2;179;S_ Jo_ de Meriti;0,719;6325
330510;3;1;3;0;S_ Jo_ de Meriti;0,719;18339
330510;4;0;1;1;S_ Jo_ de Meriti;0,719;13596
330510;4;0;2;3;S_ Jo_ de Meriti;0,719;5911
330510;4;0;3;0;S_ Jo_ de Meriti;0,719;18121
330510;4;1;1;22;S_ Jo_ de Meriti;0,719;11679
330510;4;1;2;77;S_ Jo_ de Meriti;0,719;5890
330510;4;1;3;0;S_ Jo_ de Meriti;0,719;16435
330510;5;0;1;1;S_ Jo_ de Meriti;0,719;12333
330510;5;0;2;1;S_ Jo_ de Meriti;0,719;5594
330510;5;0;3;0;S_ Jo_ de Meriti;0,719;16343
330510;5;1;1;14;S_ Jo_ de Meriti;0,719;10693
330510;5;1;2;27;S_ Jo_ de Meriti;0,719;5309
330510;5;1;3;0;S_ Jo_ de Meriti;0,719;14230
330510;6;0;1;0;S_ Jo_ de Meriti;0,719;10195
330510;6;0;2;2;S_ Jo_ de Meriti;0,719;4939
330510;6;0;3;0;S_ Jo_ de Meriti;0,719;13033
330510;6;1;1;8;S_ Jo_ de Meriti;0,719;8386
330510;6;1;2;12;S_ Jo_ de Meriti;0,719;4092
330510;6;1;3;0;S_ Jo_ de Meriti;0,719;10799
330510;7;0;1;1;S_ Jo_ de Meriti;0,719;6562
330510;7;0;2;0;S_ Jo_ de Meriti;0,719;3027
330510;7;0;3;0;S_ Jo_ de Meriti;0,719;7383
330510;7;1;1;2;S_ Jo_ de Meriti;0,719;5168
330510;7;1;2;7;S_ Jo_ de Meriti;0,719;2155
330510;7;1;3;0;S_ Jo_ de Meriti;0,719;5753
330510;8;0;1;0;S_ Jo_ de Meriti;0,719;3879
330510;8;0;2;0;S_ Jo_ de Meriti;0,719;1662
330510;8;0;3;0;S_ Jo_ de Meriti;0,719;4069
330510;8;1;1;1;S_ Jo_ de Meriti;0,719;2677
330510;8;1;2;2;S_ Jo_ de Meriti;0,719;1035
330510;8;1;3;0;S_ Jo_ de Meriti;0,719;2532
330510;9;0;1;0;S_ Jo_ de Meriti;0,719;1614
330510;9;0;2;0;S_ Jo_ de Meriti;0,719;703
330510;9;0;3;0;S_ Jo_ de Meriti;0,719;1374
330510;9;1;1;0;S_ Jo_ de Meriti;0,719;812
330510;9;1;2;0;S_ Jo_ de Meriti;0,719;249
330510;9;1;3;0;S_ Jo_ de Meriti;0,719;676
330510;10;0;1;0;S_ Jo_ de Meriti;0,719;229
330510;10;0;2;0;S_ Jo_ de Meriti;0,719;113
330510;10;0;3;0;S_ Jo_ de Meriti;0,719;159
330510;10;1;1;0;S_ Jo_ de Meriti;0,719;78
330510;10;1;2;0;S_ Jo_ de Meriti;0,719;30
330510;10;1;3;0;S_ Jo_ de Meriti;0,719;85
330513;1;0;1;0;S_ Jos_de Ub_-213,661;192;
330513;1;0;2;0;S_ Jos_de Ub_-213,661;26;
330513;1;0;3;0;S_ Jos_de Ub_-213,661;225;
330513;1;1;1;0;S_ Jos_de Ub_-213,661;220;
330513;1;1;2;0;S_ Jos_de Ub_-213,661;11;
330513;1;1;3;0;S_ Jos_de Ub_-213,661;208;
330513;2;0;1;0;S_ Jos_de Ub_-213,661;251;
330513;2;0;2;0;S_ Jos_de Ub_-213,661;33;
330513;2;0;3;0;S_ Jos_de Ub_-213,661;292;
330513;2;1;1;0;S_ Jos_de Ub_-213,661;206;
330513;2;1;2;0;S_ Jos_de Ub_-213,661;34;
330513;2;1;3;0;S_ Jos_de Ub_-213,661;292;
330513;3;0;1;0;S_ Jos_de Ub_-213,661;227;
330513;3;0;2;0;S_ Jos_de Ub_-213,661;56;
330513;3;0;3;0;S_ Jos_de Ub_-213,661;261;
330513;3;1;1;0;S_ Jos_de Ub_-213,661;228;
330513;3;1;2;0;S_ Jos_de Ub_-213,661;62;
330513;3;1;3;0;S_ Jos_de Ub_-213,661;271;
330513;4;0;1;0;S_ Jos_de Ub_-213,661;253;
330513;4;0;2;0;S_ Jos_de Ub_-213,661;56;
330513;4;0;3;0;S_ Jos_de Ub_-213,661;281;
330513;4;1;1;0;S_ Jos_de Ub_-213,661;229;
330513;4;1;2;1;S_ Jos_de Ub_-213,661;56;
330513;4;1;3;0;S_ Jos_de Ub_-213,661;241;
330513;5;0;1;0;S_ Jos_de Ub_-213,661;216;
330513;5;0;2;0;S_ Jos_de Ub_-213,661;38;
330513;5;0;3;0;S_ Jos_de Ub_-213,661;234;
330513;5;1;1;0;S_ Jos_de Ub_-213,661;218;
330513;5;1;2;0;S_ Jos_de Ub_-213,661;77;
330513;5;1;3;0;S_ Jos_de Ub_-213,661;275;
330513;6;0;1;0;S_ Jos_de Ub_-213,661;184;
330513;6;0;2;0;S_ Jos_de Ub_-213,661;27;
330513;6;0;3;0;S_ Jos_de Ub_-213,661;153;
330513;6;1;1;0;S_ Jos_de Ub_-213,661;172;
330513;6;1;2;0;S_ Jos_de Ub_-213,661;41;
330513;6;1;3;0;S_ Jos_de Ub_-213,661;180;
330513;7;0;1;0;S_ Jos_de Ub_-213,661;149;
330513;7;0;2;0;S_ Jos_de Ub_-213,661;26;
330513;7;0;3;0;S_ Jos_de Ub_-213,661;105;
330513;7;1;1;1;S_ Jos_de Ub_-213,661;130;
330513;7;1;2;0;S_ Jos_de Ub_-213,661;25;
330513;7;1;3;0;S_ Jos_de Ub_-213,661;113;
330513;8;0;1;0;S_ Jos_de Ub_-213,661;75;
330513;8;0;2;0;S_ Jos_de Ub_-213,661;19;
330513;8;0;3;0;S_ Jos_de Ub_-213,661;47;
330513;8;1;1;0;S_ Jos_de Ub_-213,661;82;
330513;8;1;2;0;S_ Jos_de Ub_-213,661;17;
330513;8;1;3;0;S_ Jos_de Ub_-213,661;51;
330513;9;0;1;0;S_ Jos_de Ub_-213,661;38;
330513;9;0;2;0;S_ Jos_de Ub_-213,661;2;
330513;9;0;3;0;S_ Jos_de Ub_-213,661;23;
330513;9;1;1;0;S_ Jos_de Ub_-213,661;29;
330513;9;1;2;0;S_ Jos_de Ub_-213,661;7;
330513;9;1;3;0;S_ Jos_de Ub_-213,661;14;
330513;10;0;1;0;S_ Jos_de Ub_-213,661;10;
330513;10;0;2;0;S_ Jos_de Ub_-213,661;1;
330513;10;0;3;0;S_ Jos_de Ub_-213,661;4;
330513;10;1;1;0;S_ Jos_de Ub_-213,661;6;
330513;10;1;2;0;S_ Jos_de Ub_-213,661;1;
330513;10;1;3;0;S_ Jos_de Ub_-213,661;1;
330515;1;0;1;0;S_ Jos_do Vale do Rio Preto;0,66;928
330515;1;0;2;0;S_ Jos_do Vale do Rio Preto;0,66;97
330515;1;0;3;0;S_ Jos_do Vale do Rio Preto;0,66;359
330515;1;1;1;0;S_ Jos_do Vale do Rio Preto;0,66;940
330515;1;1;2;0;S_ Jos_do Vale do Rio Preto;0,66;87
330515;1;1;3;0;S_ Jos_do Vale do Rio Preto;0,66;405
330515;2;0;1;0;S_ Jos_do Vale do Rio Preto;0,66;1229
330515;2;0;2;0;S_ Jos_do Vale do Rio Preto;0,66;136
330515;2;0;3;0;S_ Jos_do Vale do Rio Preto;0,66;450
330515;2;1;1;0;S_ Jos_do Vale do Rio Preto;0,66;1250
330515;2;1;2;0;S_ Jos_do Vale do Rio Preto;0,66;142
330515;2;1;3;0;S_ Jos_do Vale do Rio Preto;0,66;501
330515;3;0;1;0;S_ Jos_do Vale do Rio Preto;0,66;1136
330515;3;0;2;0;S_ Jos_do Vale do Rio Preto;0,66;157
330515;3;0;3;0;S_ Jos_do Vale do Rio Preto;0,66;398
330515;3;1;1;0;S_ Jos_do Vale do Rio Preto;0,66;1096
330515;3;1;2;0;S_ Jos_do Vale do Rio Preto;0,66;155
330515;3;1;3;0;S_ Jos_do Vale do Rio Preto;0,66;376
330515;4;0;1;0;S_ Jos_do Vale do Rio Preto;0,66;1075
330515;4;0;2;0;S_ Jos_do Vale do Rio Preto;0,66;152
330515;4;0;3;0;S_ Jos_do Vale do Rio Preto;0,66;362
330515;4;1;1;0;S_ Jos_do Vale do Rio Preto;0,66;1077
330515;4;1;2;0;S_ Jos_do Vale do Rio Preto;0,66;168
330515;4;1;3;0;S_ Jos_do Vale do Rio Preto;0,66;347
330515;5;0;1;0;S_ Jos_do Vale do Rio Preto;0,66;1108
330515;5;0;2;0;S_ Jos_do Vale do Rio Preto;0,66;109
330515;5;0;3;0;S_ Jos_do Vale do Rio Preto;0,66;220
330515;5;1;1;0;S_ Jos_do Vale do Rio Preto;0,66;1071
330515;5;1;2;0;S_ Jos_do Vale do Rio Preto;0,66;121
330515;5;1;3;0;S_ Jos_do Vale do Rio Preto;0,66;287
330515;6;0;1;0;S_ Jos_do Vale do Rio Preto;0,66;782
330515;6;0;2;0;S_ Jos_do Vale do Rio Preto;0,66;76
330515;6;0;3;0;S_ Jos_do Vale do Rio Preto;0,66;155
330515;6;1;1;0;S_ Jos_do Vale do Rio Preto;0,66;780
330515;6;1;2;0;S_ Jos_do Vale do Rio Preto;0,66;93
330515;6;1;3;0;S_ Jos_do Vale do Rio Preto;0,66;203
330515;7;0;1;0;S_ Jos_do Vale do Rio Preto;0,66;517
330515;7;0;2;0;S_ Jos_do Vale do Rio Preto;0,66;51
330515;7;0;3;0;S_ Jos_do Vale do Rio Preto;0,66;95
330515;7;1;1;0;S_ Jos_do Vale do Rio Preto;0,66;468
330515;7;1;2;0;S_ Jos_do Vale do Rio Preto;0,66;60
330515;7;1;3;0;S_ Jos_do Vale do Rio Preto;0,66;102
330515;8;0;1;0;S_ Jos_do Vale do Rio Preto;0,66;285
330515;8;0;2;0;S_ Jos_do Vale do Rio Preto;0,66;23
330515;8;0;3;0;S_ Jos_do Vale do Rio Preto;0,66;59
330515;8;1;1;0;S_ Jos_do Vale do Rio Preto;0,66;244
330515;8;1;2;0;S_ Jos_do Vale do Rio Preto;0,66;25
330515;8;1;3;0;S_ Jos_do Vale do Rio Preto;0,66;41
330515;9;0;1;0;S_ Jos_do Vale do Rio Preto;0,66;98
330515;9;0;2;0;S_ Jos_do Vale do Rio Preto;0,66;15
330515;9;0;3;0;S_ Jos_do Vale do Rio Preto;0,66;18
330515;9;1;1;0;S_ Jos_do Vale do Rio Preto;0,66;76
330515;9;1;2;0;S_ Jos_do Vale do Rio Preto;0,66;8
330515;9;1;3;0;S_ Jos_do Vale do Rio Preto;0,66;16
330515;10;0;1;0;S_ Jos_do Vale do Rio Preto;0,66;10
330515;10;0;2;0;S_ Jos_do Vale do Rio Preto;0,66;3
330515;10;0;3;0;S_ Jos_do Vale do Rio Preto;0,66;2
330515;10;1;1;0;S_ Jos_do Vale do Rio Preto;0,66;4
330515;10;1;2;0;S_ Jos_do Vale do Rio Preto;0,66;0
330515;10;1;3;0;S_ Jos_do Vale do Rio Preto;0,66;1
330520;1;0;1;1;S_ Pedro da Aldeia;0,712;3202
330520;1;0;2;0;S_ Pedro da Aldeia;0,712;484
330520;1;0;3;0;S_ Pedro da Aldeia;0,712;2716
330520;1;1;1;0;S_ Pedro da Aldeia;0,712;3290
330520;1;1;2;0;S_ Pedro da Aldeia;0,712;552
330520;1;1;3;0;S_ Pedro da Aldeia;0,712;2926
330520;2;0;1;0;S_ Pedro da Aldeia;0,712;3410
330520;2;0;2;0;S_ Pedro da Aldeia;0,712;808
330520;2;0;3;0;S_ Pedro da Aldeia;0,712;3422
330520;2;1;1;10;S_ Pedro da Aldeia;0,712;3414
330520;2;1;2;32;S_ Pedro da Aldeia;0,712;905
330520;2;1;3;0;S_ Pedro da Aldeia;0,712;3561
330520;3;0;1;0;S_ Pedro da Aldeia;0,712;3351
330520;3;0;2;1;S_ Pedro da Aldeia;0,712;873
330520;3;0;3;0;S_ Pedro da Aldeia;0,712;2945
330520;3;1;1;18;S_ Pedro da Aldeia;0,712;3094
330520;3;1;2;46;S_ Pedro da Aldeia;0,712;965
330520;3;1;3;0;S_ Pedro da Aldeia;0,712;2906
330520;4;0;1;2;S_ Pedro da Aldeia;0,712;3377
330520;4;0;2;1;S_ Pedro da Aldeia;0,712;858
330520;4;0;3;0;S_ Pedro da Aldeia;0,712;2911
330520;4;1;1;11;S_ Pedro da Aldeia;0,712;3175
330520;4;1;2;22;S_ Pedro da Aldeia;0,712;943
330520;4;1;3;0;S_ Pedro da Aldeia;0,712;2852
330520;5;0;1;0;S_ Pedro da Aldeia;0,712;3233
330520;5;0;2;1;S_ Pedro da Aldeia;0,712;776
330520;5;0;3;0;S_ Pedro da Aldeia;0,712;2408
330520;5;1;1;6;S_ Pedro da Aldeia;0,712;2903
330520;5;1;2;9;S_ Pedro da Aldeia;0,712;806
330520;5;1;3;0;S_ Pedro da Aldeia;0,712;2390
330520;6;0;1;1;S_ Pedro da Aldeia;0,712;2405
330520;6;0;2;0;S_ Pedro da Aldeia;0,712;539
330520;6;0;3;0;S_ Pedro da Aldeia;0,712;1710
330520;6;1;1;2;S_ Pedro da Aldeia;0,712;2123
330520;6;1;2;2;S_ Pedro da Aldeia;0,712;507
330520;6;1;3;0;S_ Pedro da Aldeia;0,712;1679
330520;7;0;1;0;S_ Pedro da Aldeia;0,712;1663
330520;7;0;2;0;S_ Pedro da Aldeia;0,712;262
330520;7;0;3;0;S_ Pedro da Aldeia;0,712;978
330520;7;1;1;1;S_ Pedro da Aldeia;0,712;1371
330520;7;1;2;1;S_ Pedro da Aldeia;0,712;308
330520;7;1;3;0;S_ Pedro da Aldeia;0,712;972
330520;8;0;1;0;S_ Pedro da Aldeia;0,712;850
330520;8;0;2;0;S_ Pedro da Aldeia;0,712;145
330520;8;0;3;0;S_ Pedro da Aldeia;0,712;434
330520;8;1;1;1;S_ Pedro da Aldeia;0,712;782
330520;8;1;2;0;S_ Pedro da Aldeia;0,712;144
330520;8;1;3;0;S_ Pedro da Aldeia;0,712;444
330520;9;0;1;0;S_ Pedro da Aldeia;0,712;341
330520;9;0;2;0;S_ Pedro da Aldeia;0,712;58
330520;9;0;3;0;S_ Pedro da Aldeia;0,712;164
330520;9;1;1;0;S_ Pedro da Aldeia;0,712;209
330520;9;1;2;0;S_ Pedro da Aldeia;0,712;33
330520;9;1;3;0;S_ Pedro da Aldeia;0,712;136
330520;10;0;1;0;S_ Pedro da Aldeia;0,712;62
330520;10;0;2;0;S_ Pedro da Aldeia;0,712;11
330520;10;0;3;0;S_ Pedro da Aldeia;0,712;40
330520;10;1;1;0;S_ Pedro da Aldeia;0,712;23
330520;10;1;2;0;S_ Pedro da Aldeia;0,712;3
330520;10;1;3;0;S_ Pedro da Aldeia;0,712;15
330530;1;0;1;0;S_ Sebasti_ do Alto;0,646;287
330530;1;0;2;0;S_ Sebasti_ do Alto;0,646;119
330530;1;0;3;0;S_ Sebasti_ do Alto;0,646;214
330530;1;1;1;0;S_ Sebasti_ do Alto;0,646;280
330530;1;1;2;0;S_ Sebasti_ do Alto;0,646;103
330530;1;1;3;0;S_ Sebasti_ do Alto;0,646;171
330530;2;0;1;0;S_ Sebasti_ do Alto;0,646;298
330530;2;0;2;0;S_ Sebasti_ do Alto;0,646;125
330530;2;0;3;0;S_ Sebasti_ do Alto;0,646;233
330530;2;1;1;0;S_ Sebasti_ do Alto;0,646;314
330530;2;1;2;0;S_ Sebasti_ do Alto;0,646;136
330530;2;1;3;0;S_ Sebasti_ do Alto;0,646;264
330530;3;0;1;0;S_ Sebasti_ do Alto;0,646;337
330530;3;0;2;0;S_ Sebasti_ do Alto;0,646;146
330530;3;0;3;0;S_ Sebasti_ do Alto;0,646;205
330530;3;1;1;1;S_ Sebasti_ do Alto;0,646;319
330530;3;1;2;0;S_ Sebasti_ do Alto;0,646;141
330530;3;1;3;0;S_ Sebasti_ do Alto;0,646;212
330530;4;0;1;0;S_ Sebasti_ do Alto;0,646;315
330530;4;0;2;0;S_ Sebasti_ do Alto;0,646;138
330530;4;0;3;0;S_ Sebasti_ do Alto;0,646;219
330530;4;1;1;1;S_ Sebasti_ do Alto;0,646;331
330530;4;1;2;2;S_ Sebasti_ do Alto;0,646;142
330530;4;1;3;0;S_ Sebasti_ do Alto;0,646;187
330530;5;0;1;0;S_ Sebasti_ do Alto;0,646;305
330530;5;0;2;0;S_ Sebasti_ do Alto;0,646;123
330530;5;0;3;0;S_ Sebasti_ do Alto;0,646;200
330530;5;1;1;0;S_ Sebasti_ do Alto;0,646;308
330530;5;1;2;0;S_ Sebasti_ do Alto;0,646;150
330530;5;1;3;0;S_ Sebasti_ do Alto;0,646;186
330530;6;0;1;0;S_ Sebasti_ do Alto;0,646;302
330530;6;0;2;0;S_ Sebasti_ do Alto;0,646;83
330530;6;0;3;0;S_ Sebasti_ do Alto;0,646;141
330530;6;1;1;0;S_ Sebasti_ do Alto;0,646;289
330530;6;1;2;0;S_ Sebasti_ do Alto;0,646;127
330530;6;1;3;0;S_ Sebasti_ do Alto;0,646;131
330530;7;0;1;0;S_ Sebasti_ do Alto;0,646;189
330530;7;0;2;0;S_ Sebasti_ do Alto;0,646;44
330530;7;0;3;0;S_ Sebasti_ do Alto;0,646;85
330530;7;1;1;1;S_ Sebasti_ do Alto;0,646;190
