ANO;MES;LATITUDE;LONGITUDE
2016; 2;-23,60048;-46,51479
2016; 7;-23,64638;-46,70799
2016; 1;-23,58050;-46,62591
2016; 7;-23,72830;-46,69921
2016; 6;-23,55629;-46,66374
2016; 2;-23,55577;-46,57610
2016; 7;-23,66796;-46,76766
2016; 5;-23,44596;-46,70490
2016;12;-23,58380;-46,53294
2016;11;-23,59640;-46,68798
2016; 7;-23,48308;-46,75768
2016;12;-23,69233;-46,67276
2016; 6;-23,55819;-46,68995
2016; 7;-23,59845;-46,63674
2016; 5;-23,64475;-46,72743
2016;12;-23,46193;-46,68079
2016; 2;-23,59599;-46,51253
2016; 6;-23,45528;-46,58543
2016; 2;-23,51649;-46,47649
2016; 7;-23,56723;-46,75103
2016;12;-23,55394;-46,65903
2016;12;-23,59091;-46,40969
2016; 2;-23,65256;-46,74793
2016; 1;-23,52098;-46,70715
2016; 1;-23,53764;-46,64864
2016; 7;-23,51123;-46,47061
2016; 2;-23,58018;-46,74219
2016;12;-23,65403;-46,77037
2016;12;-23,54484;-46,65362
2016; 7;-23,74118;-46,68989
2016; 6;-23,57296;-46,67208
2016;12;-23,61359;-46,47014
2016; 5;-23,62072;-46,76148
2016; 2;-23,58854;-46,50061
2016;12;-23,49729;-46,62653
2016;12;-23,60985;-46,60803
2016; 3;-23,66076;-46,76802
2016;12;-23,51263;-46,62628
2016; 1;-23,57104;-46,63976
2016; 6;-23,67295;-46,75332
2016;12;-23,59561;-46,60331
2016; 2;-23,55057;-46,64212
2016;12;-23,64610;-46,76999
2016; 1;-23,48823;-46,72648
2016; 7;-23,45669;-46,59486
2016;12;-23,52365;-46,40595
2016; 5;-23,52723;-46,69787
2016; 1;-23,59297;-46,57626
2016; 1;-23,46955;-46,58890
2016;12;-23,66908;-46,68272
2016; 6;-23,62922;-46,44435
2016; 2;-23,48699;-46,69282
2016; 2;-23,59077;-46,78404
2016; 5;-23,59049;-46,68174
2016;12;-23,62361;-46,58629
2016; 1;-23,56773;-46,47474
2016;12;-23,58345;-46,55963
2016;10;-23,58133;-46,42861
2016; 7;-23,67571;-46,78802
2016; 9;-23,52930;-46,39684
2016;12;-23,58521;-46,80507
2016;12;-23,48858;-46,69234
2016; 2;-23,62941;-46,63095
2016; 1;-23,53764;-46,64864
2016; 4;-23,47533;-46,72025
2016;12;-23,67688;-46,75368
2016; 6;-23,55139;-46,40677
2016; 4;-23,49554;-46,68121
2016; 2;-23,56506;-46,69550
2016;12;-23,52861;-46,44635
2016; 1;-23,51193;-46,37578
2016; 5;-23,51004;-46,49289
2016; 2;-23,61679;-46,51252
2016; 4;-23,93638;-46,79393
2016; 7;-23,48082;-46,58171
2016; 2;-23,44307;-46,71506
2016; 6;-23,50824;-46,73324
2016;12;-23,65625;-46,61472
2016; 6;-23,52160;-46,39407
2016; 7;-23,69166;-46,76392
2016;12;-23,46236;-46,67282
2016; 2;-23,47134;-46,59886
2016;12;-23,50992;-46,62462
2016; 7;-23,50682;-46,42157
2016; 7;-23,49084;-46,48609
2016; 7;-23,54796;-46,63899
2016; 5;-23,54213;-46,41113
2016; 4;-23,50262;-46,37657
2016; 6;-23,47533;-46,72426
2016; 2;-23,50280;-46,40606
2016; 6;-23,55181;-46,62493
2016; 5;-23,54319;-46,64337
2016; 1;-23,54223;-46,64051
2016; 2;-23,60985;-46,50599
2016; 7;-23,65418;-46,63700
2016; 2;-23,47316;-46,59332
2016; 7;-23,67946;-46,67906
2016; 4;-23,46145;-46,64906
2016; 7;-23,53486;-46,64443
2016;12;-23,60461;-46,60609
2016; 2;-23,66568;-46,71232
2016;12;-23,62386;-46,60181
2016; 7;-23,61782;-46,46853
2016; 1;-23,48559;-46,72435
2016; 6;-23,67175;-46,70194
2016; 7;-23,44720;-46,71562
2016; 1;-23,50366;-46,76025
2016; 7;-23,54860;-46,65089
2016; 5;-23,55915;-46,65893
2016;12;-23,51115;-46,57373
2016; 1;-23,63485;-46,77539
2016; 4;-23,53355;-46,54336
2016; 4;-23,51613;-46,40867
2016;12;-23,55356;-46,48982
2016;12;-23,48415;-46,74278
2016;12;-23,49173;-46,42951
2016; 6;-23,56999;-46,64576
2016; 7;-23,69852;-46,63898
2016; 1;-23,52675;-46,65194
2016; 7;-23,55026;-46,63612
2016; 9;-23,55013;-46,62528
2016; 3;-23,59026;-46,73010
2016; 7;-23,67455;-46,74066
2016; 2;-23,57562;-46,74188
2016; 9;-23,57408;-46,73562
2016;12;-23,57720;-46,51376
2016;11;-23,52199;-46,66445
2016; 6;-23,49493;-46,39368
2016; 7;-23,52624;-46,54168
2016; 7;-23,51801;-46,62532
2016;12;-23,70413;-46,63336
2016; 1;-23,64518;-46,65195
2016; 7;-23,68555;-46,63539
2016; 4;-23,52886;-46,59693
2016; 9;-23,62002;-46,46374
2016; 2;-23,50487;-46,36809
2016; 7;-23,72280;-46,69154
2016;12;-23,54902;-46,46000
2016; 7;-23,53807;-46,48040
2016; 1;-23,53712;-46,67403
2016; 2;-23,48381;-46,68745
2016; 7;-23,48573;-46,71519
2016; 2;-23,49836;-46,37547
2016;12;-23,55551;-46,63375
2016; 9;-23,67006;-46,79534
2016;10;-23,46031;-46,71842
2016; 5;-23,45304;-46,73301
2016; 7;-23,58494;-46,50131
2016; 5;-23,54271;-46,64451
2016; 4;-23,56606;-46,53904
2016; 8;-23,56529;-46,54359
2016;11;-23,49032;-46,50382
2016; 1;-23,44768;-46,73603
2016; 5;-23,60084;-46,49489
2016; 1;-23,64810;-46,61349
2016;12;-23,67873;-46,76799
2016; 6;-23,64298;-46,64386
2016; 8;-23,71993;-46,69813
2016;12;-23,45245;-46,71032
2016; 5;-23,44296;-46,71677
2016; 1;-23,58400;-46,58201
2016; 1;-23,56555;-46,45954
2016;11;-23,59690;-46,50261
2016; 2;-23,69449;-46,64437
2016; 7;-23,63276;-46,46877
2016;12;-23,61124;-46,50803
2016; 6;-23,66769;-46,78623
2016; 1;-23,49623;-46,44748
2016; 1;-23,46019;-46,64864
2016; 2;-23,50173;-46,37667
2016; 7;-23,50389;-46,66763
2016; 7;-23,53520;-46,64074
2016; 1;-23,59994;-46,62764
2016; 4;-23,58419;-46,62763
2016;12;-23,51795;-46,46708
2016; 7;-23,58677;-46,53458
2016; 1;-23,49373;-46,39663
2016; 1;-23,61074;-46,74190
2016; 7;-23,55234;-46,63692
2016;12;-23,60963;-46,72673
2016; 1;-23,51647;-46,62505
2016; 1;-23,74124;-46,69825
2016; 2;-23,60845;-46,60410
2016; 7;-23,66488;-46,75378
2016; 3;-23,51295;-46,38227
2016; 4;-23,53808;-46,47549
2016; 6;-23,67365;-46,65602
2016; 2;-23,55453;-46,48979
2016; 5;-23,72499;-46,78521
2016; 1;-23,54203;-46,60054
2016; 5;-23,42983;-46,72688
2016; 1;-23,61047;-46,44042
2016;12;-23,76716;-46,70451
2016;12;-23,61465;-46,50739
2016; 4;-23,44290;-46,59189
2016; 7;-23,53509;-46,42845
2016; 1;-23,45810;-46,62154
2016; 6;-23,58493;-46,49011
2016; 2;-23,55779;-46,52579
2016; 4;-23,73211;-46,71546
2016;12;-23,50729;-46,42225
2016; 4;-23,43810;-46,80081
2016; 1;-23,53545;-46,65249
2016; 4;-23,50221;-46,49598
2016; 7;-23,49869;-46,47592
2016;10;-23,64958;-46,59335
2016;12;-23,54571;-46,44789
2016; 5;-23,59698;-46,50980
2016; 2;-23,54860;-46,64248
2016; 9;-23,50373;-46,65919
2016; 6;-23,57370;-46,70642
2016;12;-23,51593;-46,62690
2016; 6;-23,62032;-46,49441
2016; 7;-23,73828;-46,71122
2016; 5;-23,49988;-46,40550
2016; 9;-23,54245;-46,64551
2016;12;-23,62105;-46,60640
2016; 5;-23,65255;-46,77828
2016; 6;-23,60759;-46,49565
2016; 6;-23,50578;-46,39200
2016;12;-23,59459;-46,49402
2016;12;-23,58018;-46,50900
2016; 9;-23,47948;-46,60348
2016; 1;-23,52086;-46,44147
2016;12;-23,51929;-46,50336
2016;12;-23,54250;-46,63802
2016; 1;-23,65951;-46,63441
2016;12;-23,52596;-46,58771
2016;12;-23,55638;-46,63729
2016; 2;-23,59729;-46,63492
2016; 2;-23,55281;-46,64666
2016; 2;-23,46410;-46,70297
2016; 7;-23,61477;-46,50198
2016; 2;-23,53209;-46,65895
2016; 6;-23,56106;-46,56427
2016; 4;-23,60071;-46,56289
2016; 7;-23,65816;-46,76283
2016; 2;-23,53531;-46,70901
2016; 2;-23,64685;-46,59330
2016; 1;-23,69159;-46,64346
2016; 4;-23,50735;-46,50049
2016; 1;-23,51758;-46,48514
2016; 5;-23,50294;-46,38405
2016; 5;-23,60032;-46,68835
2016; 2;-23,89575;-46,73484
2016; 1;-23,60490;-46,49049
2016; 7;-23,52270;-46,66532
2016; 7;-23,67626;-46,64953
2016; 6;-23,50509;-46,62186
2016;12;-23,54862;-46,60945
2016; 1;-23,53786;-46,59731
2016; 2;-23,54031;-46,61228
2016; 1;-23,52149;-46,44530
2016; 1;-23,53533;-46,63412
2016; 2;-23,47044;-46,69829
2016;12;-23,60990;-46,49622
2016;11;-23,69281;-46,65642
2016; 6;-23,49230;-46,45636
2016; 2;-23,52289;-46,46962
2016;12;-23,61351;-46,62943
2016; 6;-23,57944;-46,61372
2016;12;-23,66027;-46,63692
2016; 7;-23,64686;-46,70323
2016; 7;-23,62743;-46,63445
2016; 1;-23,57154;-46,56494
2016; 1;-23,52533;-46,66713
2016; 7;-23,53477;-46,44128
2016; 2;-23,66274;-46,64173
2016; 7;-23,52783;-46,39172
2016; 7;-23,62941;-46,61955
2016;12;-23,67547;-46,76251
2016; 7;-23,56961;-46,51780
2016;12;-23,57069;-46,41699
2016; 2;-23,53571;-46,49287
2016;10;-23,44882;-46,73474
2016; 2;-23,55196;-46,65232
2016; 2;-23,76928;-46,68081
2016; 1;-23,56644;-46,64825
2016; 1;-23,54864;-46,48068
2016; 2;-23,49171;-46,61925
2016; 1;-23,59234;-46,52537
2016; 4;-23,50599;-46,72411
2016;12;-23,51188;-46,49558
2016; 4;-23,47575;-46,69755
2016; 5;-23,58284;-46,57489
2016; 7;-23,61047;-46,44042
2016; 6;-23,58770;-46,50579
2016; 7;-23,57931;-46,50293
2016; 6;-23,53633;-46,57034
2016; 2;-23,56423;-46,47720
2016; 2;-23,57369;-46,56402
2016;12;-23,48085;-46,64765
2016;12;-23,50300;-46,48393
2016; 1;-23,51175;-46,47516
2016; 7;-23,59290;-46,40118
2016; 7;-23,62769;-46,63648
2016;12;-23,58301;-46,57300
2016; 2;-23,53799;-46,64603
2016; 2;-23,63373;-46,60725
2016; 1;-23,40767;-46,75856
2016; 2;-23,65761;-46,74177
2016; 1;-23,45701;-46,69698
2016; 7;-23,49264;-46,72922
2016; 2;-23,55565;-46,59875
2016; 5;-23,48979;-46,38188
2016;10;-23,54968;-46,39988
2016; 7;-23,55876;-46,52139
2016; 2;-23,55952;-46,73865
2016; 6;-23,68243;-46,64236
2016; 2;-23,47313;-46,69742
2016; 6;-23,57060;-46,69090
2016; 2;-23,57961;-46,64716
2016; 7;-23,54319;-46,64337
2016; 2;-23,44171;-46,58966
2016; 6;-23,62163;-46,61593
2016; 3;-23,70394;-46,70092
2016;12;-23,50082;-46,75846
2016; 2;-23,50653;-46,59468
2016; 2;-23,77405;-46,67597
2016; 7;-23,66747;-46,78491
2016; 2;-23,59892;-46,61193
2016;12;-23,60041;-46,52803
2016;12;-23,57016;-46,50397
2016; 6;-23,58214;-46,49845
2016; 1;-23,61075;-46,60490
2016;12;-23,66141;-46,66811
2016;12;-23,56276;-46,68539
2016;12;-23,59481;-46,63470
2016; 2;-23,55647;-46,47763
2016; 7;-23,77193;-46,71961
2016; 5;-23,51292;-46,52437
2016; 1;-23,64581;-46,71061
2016; 1;-23,64562;-46,71164
2016; 2;-23,68078;-46,67988
2016; 7;-23,52100;-46,70247
2016;12;-23,50386;-46,47313
2016; 2;-23,77251;-46,67096
2016; 1;-23,67857;-46,75481
2016;12;-23,48677;-46,69818
2016;12;-23,62976;-46,76933
2016;12;-23,55173;-46,48298
2016; 1;-23,58454;-46,57867
2016; 5;-23,53571;-46,46792
2016; 7;-23,46637;-46,65861
2016;12;-23,58040;-46,63819
2016;11;-23,48032;-46,42616
2016; 6;-23,80414;-46,71994
2016; 1;-23,55715;-46,64056
2016; 7;-23,56414;-46,40983
2016;11;-23,54542;-46,63502
2016; 5;-23,54429;-46,64275
2016; 7;-23,55367;-46,63517
2016; 7;-23,59341;-46,59212
2016; 1;-23,48950;-46,75858
2016;12;-23,51417;-46,44418
2016;12;-23,54361;-46,58840
2016; 4;-23,55388;-46,43716
2016; 6;-23,57717;-46,49346
2016; 1;-23,64375;-46,59593
2016; 1;-23,62081;-46,69887
2016;12;-23,56898;-46,62598
2016; 6;-23,56938;-46,65060
2016; 3;-23,56586;-46,68080
2016;12;-23,57240;-46,70407
2016; 2;-23,74479;-46,69014
2016; 6;-23,45613;-46,70050
2016; 6;-23,41150;-46,74270
2016; 7;-23,76060;-46,66863
2016; 7;-23,60521;-46,72518
2016; 2;-23,49828;-46,49747
2016; 2;-23,61817;-46,45775
2016; 7;-23,45175;-46,61193
2016;11;-23,68926;-46,65860
2016; 1;-23,57258;-46,39425
2016; 7;-23,50828;-46,74180
2016;12;-23,57887;-46,60945
2016; 1;-23,52922;-46,46195
2016; 9;-23,57353;-46,56380
2016; 2;-23,49513;-46,43515
2016; 2;-23,52093;-46,58022
2016; 7;-23,74436;-46,68928
2016;11;-23,50367;-46,47340
2016;12;-23,48969;-46,58405
2016; 8;-23,74589;-46,69482
2016;12;-23,47730;-46,67673
2016; 6;-23,44316;-46,72509
2016;11;-23,57237;-46,75024
2016;12;-23,52988;-46,49979
2016; 7;-23,49043;-46,57719
2016;12;-23,53856;-46,53195
2016; 2;-23,65006;-46,73715
2016; 2;-23,52165;-46,69910
2016; 2;-23,53302;-46,41629
2016; 5;-23,52046;-46,41916
2016;12;-23,53201;-46,45338
2016; 2;-23,64231;-46,65371
2016; 5;-23,45589;-46,60262
2016;12;-23,57290;-46,70685
2016;12;-23,60233;-46,79509
2016; 7;-23,61732;-46,61810
2016;12;-23,58410;-46,51442
2016;10;-23,54907;-46,61711
2016; 6;-23,63348;-46,64404
2016;12;-23,59931;-46,51321
2016; 4;-23,66311;-46,70761
2016; 7;-23,46137;-46,71229
2016; 8;-23,54617;-46,48556
2016; 5;-23,52668;-46,66721
2016; 7;-23,55066;-46,43416
2016; 6;-23,55100;-46,50983
2016; 7;-23,44852;-46,79633
2016; 5;-23,60531;-46,60828
2016;12;-23,51358;-46,44379
2016; 1;-23,51166;-46,46999
2016; 7;-23,69207;-46,67238
2016; 7;-23,50208;-46,42978
2016; 6;-23,53675;-46,45411
2016; 2;-23,50023;-46,61098
2016; 6;-23,69515;-46,65519
2016; 2;-23,60997;-46,47693
2016; 7;-23,52446;-46,41002
2016; 6;-23,44508;-46,72151
2016;12;-23,54057;-46,72997
2016; 1;-23,52057;-46,44824
2016; 5;-23,67803;-46,68375
2016;10;-23,54435;-46,52708
2016; 7;-23,48384;-46,65759
2016; 7;-23,51322;-46,37515
2016; 7;-23,63396;-46,77650
2016;12;-23,59815;-46,60720
2016; 1;-23,68550;-46,66830
2016; 5;-23,68776;-46,65152
2016; 6;-23,48518;-46,70806
2016;12;-23,60241;-46,43812
2016; 1;-23,65393;-46,71221
2016; 1;-23,67059;-46,76845
2016; 2;-23,54429;-46,64275
2016; 7;-23,49256;-46,43969
2016; 5;-23,63761;-46,59881
2016; 1;-23,53538;-46,67662
2016; 6;-23,65595;-46,71949
2016; 2;-23,60208;-46,49430
2016; 9;-23,77106;-46,67927
2016; 2;-23,51203;-46,46259
2016; 7;-23,70907;-46,68578
2016; 9;-23,59400;-46,64419
2016; 7;-23,40467;-46,74937
2016; 7;-23,49371;-46,38136
2016;12;-23,54787;-46,64274
2016; 7;-23,49861;-46,40230
2016; 2;-23,66701;-46,77362
2016; 2;-23,48189;-46,42556
2016; 2;-23,52675;-46,65192
2016; 2;-23,60621;-46,52603
2016; 1;-23,50421;-46,42826
2016; 5;-23,55361;-46,67502
2016; 1;-23,54318;-46,65750
2016; 4;-23,68267;-46,65068
2016; 2;-23,47778;-46,74012
2016;12;-23,49373;-46,40363
2016;12;-23,51824;-46,43964
2016;12;-23,53462;-46,49836
2016;12;-23,53219;-46,66210
2016; 7;-23,62405;-46,60272
2016;12;-23,55144;-46,64046
2016; 4;-23,62866;-46,70263
2016; 6;-23,76997;-46,67454
2016; 7;-23,54765;-46,63003
2016; 7;-23,52976;-46,45465
2016; 5;-23,49235;-46,38817
2016; 6;-23,59717;-46,50730
2016; 1;-23,55243;-46,61840
2016; 1;-23,61143;-46,46580
2016; 5;-23,57866;-46,49904
2016; 1;-23,53764;-46,64864
2016; 7;-23,71460;-46,69710
2016; 1;-23,57073;-46,64500
2016; 2;-23,71984;-46,68671
2016;12;-23,55400;-46,43207
2016;12;-23,53123;-46,43205
2016; 6;-23,74534;-46,66550
2016;12;-23,58725;-46,51694
2016; 1;-23,77143;-46,70761
2016;12;-23,53915;-46,47078
2016; 6;-23,54691;-46,69006
2016; 7;-23,74919;-46,69111
2016; 2;-23,49420;-46,42182
2016;12;-23,49853;-46,39561
2016; 2;-23,73949;-46,66735
2016; 2;-23,50850;-46,57651
2016;10;-23,54362;-46,63810
2016; 4;-23,50515;-46,47637
2016; 1;-23,58741;-46,55979
2016; 7;-23,63281;-46,62610
2016; 4;-23,57968;-46,56999
2016;10;-23,49875;-46,49676
2016;12;-23,59818;-46,44082
2016; 2;-23,58598;-46,49650
2016; 7;-23,67614;-46,68150
2016; 1;-23,53415;-46,46648
2016; 1;-23,61127;-46,47567
2016; 7;-23,51118;-46,54710
2016; 1;-23,49341;-46,67877
2016; 7;-23,59743;-46,44818
2016;12;-23,68256;-46,64236
2016; 2;-23,66617;-46,67652
2016; 1;-23,61233;-46,47170
2016; 7;-23,54894;-46,64027
2016; 2;-23,65698;-46,64832
2016;10;-23,56329;-46,69916
2016; 9;-23,68268;-46,78881
2016;12;-23,58514;-46,67662
2016;11;-23,56297;-46,54614
2016; 5;-23,57890;-46,65991
2016;12;-23,55962;-46,50887
2016; 2;-23,54268;-46,63970
2016; 3;-23,62520;-46,72739
2016; 1;-23,53026;-46,66419
2016; 2;-23,50685;-46,43903
2016;12;-23,63278;-46,59083
2016; 6;-23,71049;-46,62051
2016; 7;-23,62467;-46,60771
2016; 4;-23,57754;-46,73128
2016; 2;-23,69804;-46,78542
2016; 4;-23,49198;-46,44477
2016; 4;-23,59671;-46,50252
2016; 7;-23,49021;-46,45459
2016;12;-23,55338;-46,74407
2016; 1;-23,56837;-46,50768
2016; 6;-23,59812;-46,77461
2016; 7;-23,55757;-46,46244
2016; 2;-23,48460;-46,42705
2016;12;-23,46269;-46,68144
2016;12;-23,58358;-46,45158
2016; 1;-23,59387;-46,49341
2016; 3;-23,53726;-46,74283
2016; 7;-23,62909;-46,60781
2016; 7;-23,68987;-46,75841
2016;12;-23,63234;-46,76005
2016; 7;-23,64042;-46,77459
2016;12;-23,50034;-46,39399
2016; 2;-23,50178;-46,64769
2016;12;-23,61561;-46,48173
2016;10;-23,45701;-46,68329
2016; 6;-23,58821;-46,65274
2016; 1;-23,49710;-46,38737
2016;12;-23,56823;-46,64943
2016; 1;-23,61759;-46,47199
2016;10;-23,52435;-46,70621
2016; 1;-23,51160;-46,50836
2016; 5;-23,67582;-46,73944
2016; 6;-23,57974;-46,71414
2016;12;-23,63962;-46,73738
2016;12;-23,54862;-46,45672
2016;12;-23,55061;-46,72510
2016; 6;-23,67371;-46,67773
2016; 5;-23,68106;-46,78637
2016; 2;-23,60210;-46,45627
2016; 1;-23,73834;-46,69728
2016; 7;-23,56226;-46,43470
2016; 1;-23,59360;-46,74639
2016; 6;-23,53776;-46,48422
2016; 1;-23,60016;-46,79741
2016; 7;-23,53375;-46,49097
2016; 1;-23,73540;-46,69544
2016; 3;-23,68612;-46,64869
2016; 6;-23,59723;-46,63889
2016; 5;-23,54947;-46,63315
2016; 7;-23,57155;-46,70807
2016; 1;-23,53845;-46,44717
2016; 6;-23,49351;-46,39371
2016;12;-23,57915;-46,41362
2016;11;-23,46558;-46,58367
2016; 7;-23,55093;-46,54027
2016; 1;-23,54446;-46,44277
2016; 1;-23,54429;-46,40136
2016; 1;-23,54131;-46,64733
2016; 8;-23,51006;-46,42634
2016; 2;-23,58865;-46,51835
2016; 7;-23,51593;-46,69992
2016; 2;-23,54229;-46,41556
2016;12;-23,59460;-46,44323
2016; 5;-23,53680;-46,54266
2016; 6;-23,60891;-46,49361
2016; 6;-23,50032;-46,50076
2016; 7;-23,59393;-46,48660
2016; 1;-23,51024;-46,49117
2016;12;-23,60218;-46,60281
2016;12;-23,44615;-46,71458
2016; 4;-23,64122;-46,59469
2016; 1;-23,50356;-46,64332
2016; 6;-23,61498;-46,74509
2016;12;-23,58213;-46,63696
2016; 2;-23,68396;-46,63374
2016; 7;-23,48864;-46,75905
2016; 1;-23,62257;-46,61950
2016; 6;-23,57878;-46,57925
2016; 4;-23,54874;-46,62959
2016; 2;-23,50867;-46,62492
2016; 7;-23,55561;-46,57282
2016;10;-23,64085;-46,66387
2016; 8;-23,63597;-46,63803
2016; 5;-23,55186;-46,65691
2016; 2;-23,73735;-46,77685
2016; 6;-23,55870;-46,66528
2016; 1;-23,62315;-46,63246
2016; 2;-23,45987;-46,62621
2016; 5;-23,60607;-46,51312
2016; 5;-23,77132;-46,68878
2016; 1;-23,48367;-46,63923
2016;10;-23,66125;-46,66357
2016;12;-23,53344;-46,65636
2016; 7;-23,66191;-46,78857
2016; 7;-23,55463;-46,65698
2016;12;-23,54074;-46,42060
2016; 1;-23,65211;-46,70793
2016; 6;-23,65190;-46,77891
2016;10;-23,54045;-46,57731
2016; 4;-23,53151;-46,54147
2016; 7;-23,54008;-46,54237
2016; 7;-23,69549;-46,78245
2016; 2;-23,57122;-46,70881
2016;10;-23,57116;-46,63108
2016; 1;-23,57554;-46,68804
2016; 2;-23,51463;-46,74603
2016; 1;-23,55816;-46,66027
2016; 2;-23,67881;-46,77228
2016; 8;-23,53953;-46,51530
2016; 2;-23,62448;-46,64195
2016; 7;-23,77213;-46,71467
2016; 2;-23,61518;-46,75631
2016; 4;-23,53249;-46,56201
2016; 1;-23,67810;-46,75467
2016;12;-23,66718;-46,66611
2016;11;-23,59460;-46,44773
2016;12;-23,61638;-46,63284
2016; 7;-23,55814;-46,57338
2016; 5;-23,60930;-46,50747
2016; 1;-23,59154;-46,54046
2016; 6;-23,53330;-46,45390
2016; 7;-23,56561;-46,57310
2016;12;-23,67267;-46,79590
2016;10;-23,48649;-46,73808
2016; 9;-23,52515;-46,62880
2016; 2;-23,58023;-46,58251
2016; 4;-23,65395;-46,75671
2016; 2;-23,45108;-46,72657
2016; 8;-23,54968;-46,60533
2016; 1;-23,61245;-46,49586
2016; 7;-23,67382;-46,71009
2016;12;-23,64555;-46,72995
2016;12;-23,51604;-46,39915
2016;12;-23,43576;-46,57795
2016; 7;-23,61571;-46,62735
2016; 1;-23,51368;-46,44078
2016; 6;-23,54594;-46,63877
2016; 2;-23,62519;-46,63883
2016; 1;-23,52961;-46,50308
2016; 9;-23,64993;-46,77689
2016; 1;-23,53571;-46,64124
2016; 7;-23,54169;-46,55925
2016; 1;-23,50355;-46,70799
2016; 1;-23,67581;-46,62965
2016;12;-23,54174;-46,44676
2016;12;-23,56296;-46,63714
2016; 7;-23,47233;-46,63704
2016; 7;-23,64392;-46,63289
2016;10;-23,52056;-46,70433
2016; 7;-23,43203;-46,72883
2016; 4;-23,57459;-46,45050
2016; 2;-23,67847;-46,77743
2016;10;-23,49911;-46,62348
2016; 1;-23,67991;-46,63975
2016;12;-23,66649;-46,78540
2016; 2;-23,76751;-46,71723
2016;12;-23,63642;-46,63184
2016; 7;-23,63492;-46,71049
2016; 5;-23,55578;-46,68235
2016;12;-23,54986;-46,63508
2016;12;-23,47424;-46,67500
2016; 5;-23,60315;-46,66871
2016; 3;-23,67028;-46,68051
2016; 7;-23,55127;-46,63758
2016; 2;-23,53094;-46,51814
2016;10;-23,60825;-46,43499
2016; 2;-23,52846;-46,43204
2016; 6;-23,52185;-46,41822
2016; 1;-23,82855;-46,72536
2016; 3;-23,64207;-46,76155
2016; 1;-23,49285;-46,68897
2016;12;-23,58629;-46,49523
2016; 2;-23,61720;-46,59870
2016; 7;-23,50438;-46,39640
2016; 1;-23,47404;-46,63674
2016; 4;-23,61675;-46,51773
2016; 6;-23,54694;-46,58824
2016; 1;-23,49653;-46,62195
2016; 5;-23,53403;-46,64113
2016; 5;-23,49966;-46,38589
2016;12;-23,44874;-46,73398
2016; 2;-23,66089;-46,70456
2016;12;-23,53002;-46,66735
2016; 1;-23,59102;-46,61884
2016; 7;-23,54931;-46,50798
2016; 2;-23,56972;-46,65953
2016; 7;-23,57936;-46,49865
2016; 7;-23,59949;-46,53727
2016; 1;-23,64350;-46,74359
2016; 7;-23,55496;-46,60614
2016; 6;-23,49438;-46,37731
2016; 7;-23,63354;-46,62280
2016; 6;-23,52674;-46,43228
2016; 2;-23,57110;-46,70889
2016;12;-23,63998;-46,76134
2016; 7;-23,61832;-46,50625
2016; 5;-23,57301;-46,70873
2016; 6;-23,53773;-46,54984
2016; 2;-23,53220;-46,65858
2016; 6;-23,68250;-46,65615
2016; 2;-23,55909;-46,52097
2016;10;-23,64333;-46,59044
2016; 6;-23,55024;-46,63273
2016; 2;-23,77159;-46,67940
2016;12;-23,47483;-46,69849
2016;12;-23,59725;-46,44290
2016; 9;-23,53550;-46,72792
2016; 4;-23,58615;-46,74783
2016; 7;-23,54963;-46,63043
2016; 7;-23,56388;-46,59673
2016; 1;-23,66568;-46,71232
2016;10;-23,70277;-46,77253
2016; 5;-23,48164;-46,63108
2016;12;-23,57471;-46,68834
2016; 1;-23,55665;-46,51480
2016; 5;-23,57442;-46,60332
2016; 9;-23,78634;-46,72648
2016; 7;-23,59398;-46,43565
2016; 2;-23,48805;-46,75623
2016; 2;-23,53231;-46,41441
2016; 5;-23,65459;-46,73387
2016; 2;-23,46949;-46,65085
2016; 7;-23,52597;-46,51711
2016;11;-23,61820;-46,69239
2016;12;-23,54487;-46,67581
2016; 2;-23,67544;-46,79752
2016; 7;-23,55983;-46,63647
2016;12;-23,55224;-46,63873
2016; 7;-23,58566;-46,66984
2016; 5;-23,72905;-46,75765
2016; 1;-23,57844;-46,79100
2016; 1;-23,58730;-46,53432
2016; 5;-23,52548;-46,50918
2016; 5;-23,45475;-46,73540
2016; 7;-23,64994;-46,70587
2016;12;-23,49212;-46,42184
2016; 7;-23,66568;-46,71232
2016;10;-23,73313;-46,71182
2016; 1;-23,59766;-46,61893
2016;12;-23,61217;-46,50270
2016;12;-23,67838;-46,79296
2016; 7;-23,56358;-46,56843
2016;12;-23,52325;-46,70569
2016; 1;-23,49025;-46,45470
2016; 1;-23,54812;-46,63873
2016; 5;-23,51669;-46,47633
2016; 5;-23,51044;-46,36672
2016; 7;-23,66192;-46,75552
2016; 4;-23,67370;-46,63184
2016; 1;-23,58319;-46,40626
2016;10;-23,48012;-46,59989
2016; 7;-23,50589;-46,41642
2016; 2;-23,52688;-46,45412
2016; 1;-23,52270;-46,66532
2016; 7;-23,54051;-46,40721
2016;12;-23,68370;-46,65400
2016;12;-23,51879;-46,40065
2016; 2;-23,50194;-46,62472
2016;12;-23,58057;-46,39951
2016; 5;-23,46861;-46,58445
2016; 9;-23,54592;-46,41138
2016; 7;-23,60368;-46,72521
2016; 4;-23,55972;-46,66191
2016; 7;-23,58435;-46,57824
2016;12;-23,57789;-46,51699
2016; 7;-23,58891;-46,65244
2016; 2;-23,54370;-46,64440
2016;11;-23,55512;-46,40109
